--Name||NpcParamID||NpcThinkID||CharaInitID||SpEffect,Speffect,SpEffect
Bloodhound Knight (Boss) (Lakeside Crystal Cave)||42900920||42900000||-1||-1
Bloodhound Knight (Caelid)||42900040||42900000||-1||-1
Bloodhound Knight (Liurnia of the Lakes)||42900220||42900020||-1||-1
Bloodhound Knight Darriwil (Limgrave)||42900010||42900030||-1||5260
Bloodhound Knight (B) (Academy of Raya Lucaria)||42909024||42909000||-1||-1

--Wandering Noble
Wandering Noble (Academy of Raya Lucaria)||43000024||43000000||-1||-1
Wandering Noble (Liurnia)||43000020||43000000||-1||-1
Wandering Noble (Liurnia of the Lakes)||43000320||43000000||-1||-1
Wandering Noble (Liurnia of the Lakes) 2||43000320||43000000||-1||4800
Wandering Noble (Altus Plateau)||43000030||43000000||-1||-1
Wandering Noble (Shaded Castle)||43000131||43000000||-1||-1
Wandering Noble (Altus Plateau) 2||43006230||43000000||-1||-1
Wandering Noble (Altus Plateau) 3||43006030||43000000||-1||-1
Wandering Noble (Capital Outskirts)||43000130||43000000||-1||-1
Wandering Noble (Weeping Peninsula)||43000012||43000000||-1||-1
Wandering Noble (Capital Outskirts) 2||43000033||43000000||-1||-1
Wandering Noble (Limgrave)||43000410||43000000||-1||-1
Wandering Noble (m60_46_38_10)||43000010||43000000||-1||-1
Wandering Noble (m60_46_38_10) 2||43000110||43000000||-1||-1
Wandering Noble (m60_47_37_10)||43000240||43000000||-1||-1
Wandering Noble (m60_47_37_10) 2||43000140||43000000||-1||-1
Wandering Noble (m60_47_37_10) 3||43000040||43000000||-1||-1
Wandering Noble (Consecrated Snowfield)||43000052||43000000||-1||-1
Wandering Noble (Consecrated Snowfield) 2||43005052||43000000||-1||-1
Wandering Noble (Stranded Graveyard)||43000006||43000006||-1||-1
Wandering Noble (Stranded Graveyard) 2||43000006||43000010||-1||-1
Wandering Noble (B) (East Limgrave (Meteored))||43000110||43000500||-1||-1
Wandering Noble (B) (East Limgrave (Meteored)) 2||43000210||43000500||-1||-1
Wandering Noble (B) (Southwest Mountaintops)||43000052||43000500||-1||-1
Wandering Noble (C) (Academy of Raya Lucaria)||43001024||43001000||-1||-1
Wandering Noble (C) (Gelmir Hero's Grave)||43001032||43001000||-1||-1
Wandering Noble (C) (Divine Tower of Liurnia)||43001528||43001000||-1||-1
Wandering Noble (C) (Liurnia of the Lakes)||43001021||43001000||-1||-1
Wandering Noble (C) (Liurnia of the Lakes) 2||43001020||43001000||-1||-1
Wandering Noble (C) (Liurnia of the Lakes) 3||43001120||43001000||-1||-1
Wandering Noble (C) (Liurnia of the Lakes) 4||43001120||43001000||-1||4800
Wandering Noble (C) (Capital Outskirts)||43001030||43001000||-1||-1
Wandering Noble (Shaded Castle) (C) (Altus Plateau)||43001031||43001000||-1||-1
Wandering Noble (C) (Capital Outskirts) 2||43001230||43001000||-1||-1
Wandering Noble (C) (Capital Outskirts) 3||43001033||43001000||-1||-1
Wandering Noble (C) (m60_44_38_10)||43001010||43001000||-1||-1
Wandering Noble (C) (m60_47_37_10)||43001240||43001000||-1||-1
Wandering Noble (C) (Consecrated Snowfield)||43001052||43001000||-1||-1
Wandering Noble (D) (East Limgrave (Meteored))||43001010||43001500||-1||-1
Wandering Noble (D) (Southwest Mountaintops)||43001052||43001500||-1||-1
Wandering Noble (E) (Academy of Raya Lucaria)||43002024||43002000||-1||-1
Wandering Noble (E) (Academy of Raya Lucaria) 2||43000024||43002000||-1||-1
Wandering Noble (E) (Divine Tower of Liurnia)||43001528||43002000||-1||-1
Wandering Noble (E) (Liurnia of the Lakes)||43002020||43002000||-1||-1
Wandering Noble (E) (Liurnia of the Lakes) 2||43002021||43002000||-1||-1
Wandering Noble (E) (Liurnia of the Lakes) 3||43002320||43002000||-1||-1
Wandering Noble (E) (Liurnia of the Lakes) 4||43002220||43002000||-1||10108
Wandering Noble (E) (Capital Outskirts)||43002030||43002000||-1||-1
Wandering Noble (Shaded Castle) (E) (Altus Plateau)||43002031||43002000||-1||-1
Wandering Noble (Shaded Castle) (E) (Altus Plateau) 2||43002031||43002000||-1||10108
Wandering Noble (E) (m60_44_37_10)||43002010||43002000||-1||-1
Wandering Noble (E) (Capital Outskirts) 2||43002033||43002000||-1||-1
Wandering Noble (E) (Weeping Peninsula)||43002012||43002000||-1||-1
Wandering Noble (E) (m60_44_36_10)||43002410||43002000||-1||-1
Wandering Noble (E) (m60_47_38_10)||43002040||43002000||-1||-1
Wandering Noble (E) (Consecrated Snowfield)||43002052||43002000||-1||-1
Wandering Noble (E) (Caelid)||43002140||43002000||-1||4315
Wandering Noble (E) (Caelid) 2||43002140||43002000||-1||4315,10108
Wandering Noble (E) (Divine Tower of Liurnia) 2||43001528||43002010||-1||-1
Wandering Noble (E) (Liurnia of the Lakes) 5||43002020||43002010||-1||10108
Wandering Noble (E) (Liurnia of the Lakes) 6||43002322||43002010||-1||-1
Wandering Noble (E) (Liurnia of the Lakes) 7||43002320||43002010||-1||-1
Wandering Noble (E) (Liurnia of the Lakes) 8||43002220||43002010||-1||-1
Wandering Noble (E) (Altus Plateau)||43002030||43002010||-1||-1
Wandering Noble (E) (Limgrave)||43002110||43002010||-1||10108
Wandering Noble (F) (Bellum Highway)||43002020||43002110||-1||10108
Wandering Noble (G) (West Liurnia)||43002020||43002500||-1||-1
Wandering Noble (G) (East Limgrave (Meteored))||43002010||43002500||-1||-1
Wandering Noble (H) (Capital Outskirts)||43002033||43002700||-1||-1
Wandering Noble (I) (Liurnia of the Lakes)||43003020||43003000||-1||-1
Wandering Noble (I) (Altus Plateau)||43003030||43003000||-1||-1
Wandering Noble (I) (Weeping Peninsula)||43003012||43003000||-1||-1
Wandering Noble (I) (Capital Outskirts)||43003033||43003000||-1||-1
Wandering Noble (I) (m60_44_36_10)||43003010||43003000||-1||-1
Wandering Noble (I) (Consecrated Snowfield)||43003052||43003000||-1||-1
Wandering Noble (J) (Southwest Mountaintops)||43003052||43003500||-1||-1
Wandering Noble (K) (East Limgrave (Meteored))||43003010||43003600||-1||-1
Wandering Noble (L) (Altus Plateau)||43004130||43004000||-1||-1
Wandering Noble (L) (Altus Plateau) 2||43004030||43004000||-1||-1
Wandering Noble (L) (Capital Outskirts)||43004033||43004000||-1||-1
Wandering Noble (L) (Consecrated Snowfield)||43004152||43004000||-1||-1
Wandering Noble (M) (Consecrated Snowfield)||43004052||43004850||-1||-1
Wandering Noble (N) (Academy of Raya Lucaria)||43005024||43005000||-1||-1
Wandering Noble (N) (Gelmir Hero's Grave)||43005032||43005000||-1||-1
Wandering Noble (N) (m60_44_38_10)||43005010||43005000||-1||-1
Wandering Noble (N) (Consecrated Snowfield)||43005052||43005000||-1||-1
Wandering Noble (N) (Consecrated Snowfield) 2||43005252||43005000||-1||-1
Wandering Noble (N) (Consecrated Snowfield) 3||43005152||43005000||-1||-1
Wandering Noble (N) (Liurnia of the Lakes)||43005020||43005000||-1||-1
Wandering Noble (N) (Capital Outskirts)||43005030||43005000||-1||-1
Wandering Noble (N) (Limgrave)||43005210||43005000||-1||-1
Wandering Noble (N) (Capital Outskirts) 2||43005230||43005000||-1||-1
Wandering Noble (N) (Weeping Peninsula)||43005012||43005000||-1||-1
Wandering Noble (N) (m60_44_37_10)||43005110||43005000||-1||-1
Wandering Noble (N) (Capital Outskirts) 3||43005033||43005000||-1||-1
Wandering Noble (N) (Capital Outskirts) 4||43005133||43005000||-1||-1
Wandering Noble (O) (Consecrated Snowfield)||43005052||43005850||-1||-1
Wandering Noble (O) (Consecrated Snowfield) 2||43005252||43005850||-1||-1
Wandering Noble (P) (Academy of Raya Lucaria)||43006024||43006000||-1||-1
Wandering Noble (P) (Volcano Manor)||43006838||43006000||-1||-1
Wandering Noble (P) (Volcano Manor) 2||43006638||43006000||-1||-1
Wandering Noble (P) (Volcano Manor) 3||43006638||43006000||-1||5000
Wandering Noble (P) (Gelmir Hero's Grave)||43006032||43006000||-1||-1
Wandering Noble (P) (Consecrated Snowfield)||43006252||43006000||-1||-1
Wandering Noble (P) (Altus Plateau)||43006030||43006000||-1||-1
Wandering Noble (P) (Altus Plateau) 2||43006230||43006000||-1||-1
Wandering Noble (P) (Altus Plateau) 3||43006130||43006000||-1||-1
Wandering Noble (P) (Altus Plateau) 4||43006630||43006000||-1||-1
Wandering Noble (P) (m60_44_37_10)||43006010||43006000||-1||-1
Wandering Noble (P) (Capital Outskirts)||43006033||43006000||-1||-1
Wandering Noble (P) (Capital Outskirts) 2||43006133||43006000||-1||-1
Wandering Noble (P) (m60_46_38_10)||43006210||43006000||-1||-1
Wandering Noble (P) (Limgrave)||43006110||43006000||-1||-1
Wandering Noble (P) (Capital Outskirts) 3||43006633||43006000||-1||-1
Wandering Noble (P) (Capital Outskirts) 4||43006233||43006000||-1||-1
Wandering Noble (P) (Consecrated Snowfield) 2||43006152||43006000||-1||-1
Wandering Noble (P) (Consecrated Snowfield) 3||43006252||43006000||-1||17047
Wandering Noble (Q) (Liurnia of the Lakes)||43007020||43006100||-1||4460,4465
Wandering Noble (Q) (Altus Plateau)||43007130||43006100||-1||-1
Wandering Noble (Q) (Altus Plateau) 2||43007030||43006100||-1||4460,4465
Wandering Noble (Q) (Limgrave)||43007110||43006100||-1||-1
Wandering Noble (Q) (Weeping Peninsula)||43007012||43006100||-1||4460,4465
Wandering Noble (Q) (m60_45_37_10)||43007010||43006100||-1||4460,4465
Wandering Noble (Q) (m60_47_38_10)||43007040||43006100||-1||-1
Wandering Noble (R) (Consecrated Snowfield)||43007052||43006200||-1||4460,4465
Wandering Noble (S) (Consecrated Snowfield)||43006152||43006850||-1||-1
Wandering Noble (T) (Liurnia of the Lakes)||43007120||43007000||-1||-1
Wandering Noble (T) (Limgrave)||43007112||43007000||-1||-1
Wandering Noble (T) (Consecrated Snowfield)||43006352||43007000||-1||-1
Wandering Noble (T) (Mountaintops of the Giants)||43007150||43007000||-1||-1

--Soldier
Godrick Soldier (m60_46_36_10)||43110010||43100000||-1||-1
Godrick Soldier (Limgrave)||43111310||43100000||-1||-1
Godrick Soldier (B) (Limgrave)||43111110||43100100||-1||-1
Godrick Soldier (C) (m60_46_36_10)||43113010||43102000||-1||-1
Godrick Soldier (D) (m60_46_36_10)||43114010||43103000||-1||-1
Godrick Soldier (E) (m60_46_36_10)||43111310||43110000||-1||-1
Godrick Soldier (E) (Weeping Peninsula)||43110010||43110000||-1||-1
Godrick Soldier (E) (Limgrave)||43111210||43110000||-1||-1
Godrick Soldier (E) (Weeping Peninsula) 2||43110012||43110000||-1||-1
Godrick Soldier (E) (Weeping Peninsula) 3||43110013||43110000||-1||-1
Godrick Soldier (E) (Limgrave) 2||43110010||43110010||-1||-1
Godrick Soldier (F) (Stormhill)||43111310||43110110||-1||13279,13290
Godrick Soldier (F) (Stormhill) 2||43111310||43110110||-1||13279
Godrick Soldier (F) (Stormhill) 3||43111210||43110120||-1||-1
Godrick Soldier (F) (Stranded Graveyard)||43111306||43110200||-1||13290
Godrick Soldier (G) (Limgrave)||43111110||43111100||-1||-1
Godrick Soldier (G) (Weeping Peninsula)||43111112||43111100||-1||-1
Godrick Soldier (H) (Weeping Peninsula)||43112010||43112000||-1||-1
Godrick Soldier (H) (Limgrave)||43112010||43112010||-1||-1
Godrick Soldier (H) (Weeping Peninsula) 2||43112110||43112100||-1||-1
Godrick Soldier (I) (Limgrave)||43113010||43113000||-1||-1
Soldier of Godrick (Boss) (J) (Stranded Graveyard)||43113906||43113900||-1||5000
Godrick Soldier (K) (Weeping Peninsula)||43114010||43114000||-1||-1
Godrick Soldier (K) (Weeping Peninsula) 2||43114013||43114000||-1||-1
Godrick Soldier (K) (Stranded Graveyard)||43114006||43114006||-1||5021
Raya Lucaria Soldier (Liurnia)||43120020||43120000||-1||-1
Raya Lucaria Soldier (Liurnia of the Lakes)||43120320||43120000||-1||13279
Raya Lucaria Soldier (Liurnia of the Lakes) 2||43120020||43120000||-1||13279
Raya Lucaria Soldier (Liurnia of the Lakes) 3||43120021||43120000||-1||-1
Raya Lucaria Soldier (Liurnia of the Lakes) 4||43121021||43120000||-1||-1
Raya Lucaria Soldier (Liurnia of the Lakes) 5||43120020||43120000||-1||4801
Raya Lucaria Soldier (Liurnia of the Lakes) 6||43120020||43120000||-1||4800
Raya Lucaria Soldier (Divine Tower of Liurnia)||43120028||43120010||-1||-1
Raya Lucaria Soldier (Liurnia of the Lakes) 7||43120021||43120010||-1||-1
Raya Lucaria Soldier (Liurnia of the Lakes) 8||43120321||43120020||-1||-1
Raya Lucaria Soldier (Liurnia of the Lakes) 9||43120120||43120100||-1||-1
Raya Lucaria Soldier (B) (Liurnia of the Lakes)||43121020||43121000||-1||-1
Raya Lucaria Soldier (B) (Liurnia of the Lakes) 2||43121021||43121000||-1||-1
Raya Lucaria Soldier (B) (Liurnia of the Lakes) 3||43121321||43121020||-1||-1
Raya Lucaria Soldier (B) (Liurnia of the Lakes) 4||43121120||43121100||-1||-1
Raya Lucaria Soldier (C) (Liurnia of the Lakes)||43122021||43122000||-1||-1
Raya Lucaria Soldier (C) (Liurnia of the Lakes) 2||43122020||43122000||-1||-1
Raya Lucaria Soldier (C) (Liurnia of the Lakes) 3||43122021||43122010||-1||-1
Raya Lucaria Soldier (D) (Liurnia of the Lakes)||43123020||43123000||-1||-1
Raya Lucaria Soldier (D) (Liurnia of the Lakes) 2||43123021||43123000||-1||-1
Raya Lucaria Soldier (D) (Divine Tower of Liurnia)||43123028||43123010||-1||-1
Leyndell Soldier (Leyndell, Royal Capital)||43130034||43130000||-1||-1
Leyndell Soldier (Leyndell, Royal Capital) 2||43130334||43130000||-1||13290
Leyndell Soldier (Leyndell, Royal Capital) 3||43130234||43130000||-1||-1
Leyndell Soldier (Altus Plateau)||43130032||43130000||-1||-1
Leyndell Soldier (Altus Plateau) 2||43130030||43130000||-1||-1
Leyndell Soldier (Subterranean Shunning-Grounds)||43130435||43130000||-1||15025
Leyndell Soldier (North Altus Plateau)||43130330||43130000||-1||-1
Leyndell Soldier (Mt. Gelmir)||43134232||43130000||-1||-1
Leyndell Soldier (Altus Plateau) 3||43130332||43130000||-1||-1
Leyndell Soldier (Altus Plateau) 4||43130230||43130000||-1||-1
Leyndell Soldier (Altus Plateau) 5||43130330||43130000||-1||5000
Leyndell Soldier (B) (Seethewater Cave)||43130132||43130100||-1||-1
Leyndell Soldier (B) (Capital Outskirts)||43130130||43130100||-1||-1
Leyndell Soldier (B) (Divine Tower of East Altus)||43130150||43130100||-1||-1
Leyndell Soldier (C) (Mt. Gelmir)||43131032||43131000||-1||-1
Leyndell Soldier (C) (Mt. Gelmir) 2||43135032||43131000||-1||-1
Leyndell Soldier (C) (Altus Plateau)||43131030||43131000||-1||-1
Leyndell Soldier (C) (Altus Plateau) 2||43130030||43131000||-1||-1
Leyndell Soldier (C) (Altus Plateau) 3||43131330||43131000||-1||5000
Leyndell Soldier (D) (Altus Plateau)||43131130||43131100||-1||-1
Leyndell Soldier (E) (Leyndell, Royal Capital)||43132034||43132000||-1||-1
Leyndell Soldier (E) (Capital Outskirts)||43132030||43132000||-1||-1
Leyndell Soldier (E) (Mt. Gelmir)||43136032||43132000||-1||-1
Leyndell Soldier (E) (Mt. Gelmir) 2||43132032||43132000||-1||-1
Leyndell Soldier (E) (Altus Plateau)||43132030||43132000||-1||5000
Leyndell Soldier (F) (Leyndell, Royal Capital)||43133034||43133000||-1||-1
Leyndell Soldier (F) (Altus Plateau)||43133030||43133000||-1||-1
Leyndell Soldier (F) (Mt. Gelmir)||43133032||43133000||-1||-1
Radahn Soldier (War-Dead Catacombs)||43140542||43140000||-1||-1
Radahn Soldier (War-Dead Catacombs) 2||43142142||43140000||-1||-1
Radahn Soldier (m60_47_39_10)||43140040||43140000||-1||-1
Radahn Soldier (Gael Tunnel)||43140240||43140000||-1||-1
Radahn Soldier (Caelid)||43140041||43140000||-1||-1
Radahn Soldier (Caelid) 2||43140341||43140000||-1||-1
Radahn Soldier (m60_47_39_10) 2||43140340||43140010||-1||-1
Radahn Soldier (Caelid) 3||43140340||43140010||-1||13290
Radahn Soldier (Caelid) 4||43140341||43140010||-1||-1
Radahn Soldier (Greyoll's Dragonbarrow)||43140042||43140020||-1||-1
Radahn Soldier (Greyoll's Dragonbarrow) 2||43140342||43140020||-1||-1
Radahn Soldier (m60_47_39_10) 3||43140140||43140100||-1||-1
Radahn Soldier (B) (War-Dead Catacombs)||43140642||43140900||-1||4802
Radahn Soldier (B) (War-Dead Catacombs) 2||43140642||43140910||-1||4802
Radahn Soldier (B) (m60_47_39_10)||43141040||43141000||-1||-1
Radahn Soldier (B) (Greyoll's Dragonbarrow)||43141342||43141020||-1||-1
Radahn Soldier (B) (Greyoll's Dragonbarrow) 2||43141042||43141020||-1||-1
Radahn Soldier (B) (m60_47_38_10)||43141140||43141100||-1||-1
Radahn Soldier (B) (Caelid)||43141141||43141100||-1||-1
Radahn Soldier (C) (m60_47_39_10)||43142040||43142000||-1||-1
Radahn Soldier (C) (Divine Tower of Caelid)||43142242||43142000||-1||-1
Radahn Soldier (C) (Greyoll's Dragonbarrow)||43142042||43142020||-1||-1
Radahn Soldier (C) (Caelid)||43142040||43142040||-1||-1
Radahn Soldier (C) (Caelid) 2||43142040||43142040||-1||5000
Radahn Soldier (D) (Greyoll's Dragonbarrow)||43143242||43143000||-1||-1
Radahn Soldier (D) (Caelid)||43143040||43143000||-1||-1
Radahn Soldier (D) (Caelid) 2||43143041||43143000||-1||-1
Radahn Soldier (D) (Greyoll's Dragonbarrow) 2||43143042||43143020||-1||-1
Mausoleum Soldier (Deeproot Depths)||43150066||43150000||-1||-1
Mausoleum Soldier (Deeproot Depths) 2||43150366||43150000||-1||-1
Mausoleum Soldier (Liurnia of the Lakes)||43150020||43150000||-1||-1
Mausoleum Soldier (Liurnia of the Lakes) 2||43150320||43150000||-1||13279
Mausoleum Soldier (Liurnia of the Lakes) 3||43150320||43150000||-1||-1
Mausoleum Soldier (Weeping Peninsula)||43150012||43150000||-1||-1
Mausoleum Soldier (Consecrated Snowfield)||43150052||43150000||-1||-1
Mausoleum Soldier (B) (Deeproot Depths)||43150066||43150100||-1||-1
Mausoleum Soldier (B) (Deeproot Depths) 2||43150366||43150100||-1||-1
Mausoleum Soldier (C) (Deeproot Depths)||43151366||43151000||-1||-1
Mausoleum Soldier (C) (Deeproot Depths) 2||43151066||43151000||-1||-1
Mausoleum Soldier (C) (Liurnia of the Lakes)||43151020||43151000||-1||-1
Mausoleum Soldier (C) (Consecrated Snowfield)||43151052||43151000||-1||-1
Mausoleum Soldier (D) (Deeproot Depths)||43151066||43151100||-1||-1
Mausoleum Soldier (D) (Deeproot Depths) 2||43151366||43151100||-1||-1
Mausoleum Soldier (E) (Deeproot Depths)||43152066||43152000||-1||-1
Mausoleum Soldier (E) (Consecrated Snowfield)||43152052||43152000||-1||-1
Mausoleum Soldier (F) (Deeproot Depths)||43153066||43153000||-1||-1
Mausoleum Soldier (F) (Consecrated Snowfield)||43153052||43153000||-1||-1
Haligtree Soldier (Miquella's Haligtree)||43160256||43160000||-1||-1
Haligtree Soldier (Miquella's Haligtree) 2||43160356||43160000||-1||-1
Haligtree Soldier (Miquella's Haligtree) 3||43160056||43160000||-1||-1
Haligtree Soldier (Miquella's Haligtree) 4||43160556||43160000||-1||-1
Haligtree Soldier (Miquella's Haligtree) 5||43161556||43160000||-1||-1
Haligtree Soldier (Miquella's Haligtree) 6||43160856||43160000||-1||-1
Haligtree Soldier (B) (Miquella's Haligtree)||43160156||43160100||-1||-1
Haligtree Soldier (B) (Miquella's Haligtree) 2||43160656||43160100||-1||-1
Haligtree Soldier (C) (Miquella's Haligtree)||43161056||43161000||-1||-1
Haligtree Soldier (D) (Miquella's Haligtree)||43161156||43161100||-1||-1
Haligtree Soldier (D) (Miquella's Haligtree) 2||43161656||43161100||-1||-1
Haligtree Soldier (E) (Miquella's Haligtree)||43162056||43162000||-1||-1
Haligtree Soldier (E) (Miquella's Haligtree) 2||43162556||43162000||-1||-1
Haligtree Soldier (F) (Miquella's Haligtree)||43163056||43163000||-1||-1
Haligtree Soldier (F) (Miquella's Haligtree) 2||43163556||43163000||-1||-1

--Vulgar Militia
Vulgar Militia (Gaol Cave)||43210040||43210000||-1||5000
Vulgar Militia (Gaol Cave) 2||43210040||43210000||-1||11980
Vulgar Militia (Gaol Cave) 3||43210040||43210000||-1||-1
Vulgar Militia (Divine Tower of West Altus)||43210033||43210000||-1||-1
Vulgar Militia (Ruin-Strewn Precipice)||43210026||43210000||-1||-1
Vulgar Militia (Ruin-Strewn Precipice) 2||43210026||43210000||-1||5000
Vulgar Militia (Ruin-Strewn Precipice) 3||43210026||43210000||-1||11980,5000
Vulgar Militia (Liurnia of the Lakes)||43210020||43210000||-1||-1
Vulgar Militia (Altus Plateau)||43210030||43210000||-1||-1
Vulgar Militia (B) (Hidden Path to the Haligtree)||43210152||43210100||-1||-1
Vulgar Militia (B) (Hidden Path to the Haligtree) 2||43211152||43210100||-1||-1
Vulgar Militia (B) (Hidden Path to the Haligtree) 3||43212152||43210100||-1||-1
Vulgar Militia (B) (Mountaintops of the Giants)||43210150||43210100||-1||-1
Vulgar Militia (B) (Greyoll's Dragonbarrow)||43210142||43210100||-1||-1
Vulgar Militia (C) (Gaol Cave)||43211040||43211000||-1||-1
